rank,_input,prodLink,name,asin,salesprice
18,laptop,https://www.amazon.com/Lenovo-Processor-Graphics-81W10094US-Business/dp/B0872K4XCJ/ref=sr_1_18?dchild=1&keywords=laptop&qid=1614762677&sr=8-18,,B0872K4XCJ,$359.99
19,laptop,https://www.amazon.com/HP-Processor-Micro-Edge-Long-Lasting-15-ef1021nr/dp/B08N38VPL7/ref=sr_1_19?dchild=1&keywords=laptop&qid=1614762677&sr=8-19,,B08N38VPL7,$487.00
20,laptop,https://www.amazon.com/ASUS-IPS-Type-GeForce-Battery-TUF506IV-AS76/dp/B0863DW238/ref=sr_1_20?dchild=1&keywords=laptop&qid=1614762677&sr=8-20,,B0863DW238,
21,laptop,https://www.amazon.com/X3-Air-13-3-inch-180%C2%B0Rotation-Dual-band/dp/B087M2CQG6/ref=sr_1_21?dchild=1&keywords=laptop&qid=1614762677&sr=8-21,,B087M2CQG6,$349.99
22,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0227617YAX7E6JCW86Z&url=%2FLaptop-Computers-14-Inch-Windows-10-Notebook%2Fdp%2FB08RNGZS1G%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762677%26sr%3D8-22-spons%26psc%3D1&qualifier=1614762677&id=6963527820405297&widgetName=sp_btf,,B08RNGZS1G,$269.00
23,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A08037632YUZ1JH7CCV8J&url=%2FFusion5-14-1inch-A90B-Windows-Laptop%2Fdp%2FB08GSRRKSR%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762684%26sr%3D8-17-spons%26psc%3D1%26smid%3DAZKDH5LYQSZB0&qualifier=1614762685&id=5335132804061669&widgetName=sp_atf_next,,B08GSRRKSR,$269.95
24,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A03897743IXO8KDZYX3RB&url=%2FLaptop-Computer-inch-Windows-Notebook%2Fdp%2FB089RBRRVR%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762684%26sr%3D8-18-spons%26psc%3D1&qualifier=1614762685&id=5335132804061669&widgetName=sp_atf_next,,B089RBRRVR,$289.99
25,laptop,https://www.amazon.com/ASUS-Display-i7-10750H-Keyboard-G712LW-ES74/dp/B0865QQBFL/ref=sr_1_19?dchild=1&keywords=laptop&qid=1614762684&sr=8-19,,B0865QQBFL,
26,laptop,https://www.amazon.com/Acer-Chromebook-Convertible-Bluetooth-CP311-2H-C679/dp/B086MBQKH2/ref=sr_1_20?dchild=1&keywords=laptop&qid=1614762684&sr=8-20,,B086MBQKH2,$267.50
27,laptop,https://www.amazon.com/HP-Computer-Dual-Core-Processor-Bluetooth/dp/B08SJ1PJMW/ref=sr_1_21?dchild=1&keywords=laptop&qid=1614762684&sr=8-21,,B08SJ1PJMW,$388.88
28,laptop,https://www.amazon.com/HP-Touchscreen-Dual-Core-Processor-14-ds0090nr/dp/B07RXWCN1Q/ref=sr_1_17?dchild=1&keywords=laptop&qid=1614762684&sr=8-17,,B07RXWCN1Q,$348.40
29,laptop,https://www.amazon.com/HP-Pavilion-Gaming-Laptop-GeForce/dp/B08P6MRZBG/ref=sr_1_18?dchild=1&keywords=laptop&qid=1614762684&sr=8-18,,B08P6MRZBG,$699.00
30,laptop,https://www.amazon.com/HP-14-Inch-Touchscreen-Personal-Accessories/dp/B08NM1R8GC/ref=sr_1_19?dchild=1&keywords=laptop&qid=1614762684&sr=8-19,,B08NM1R8GC,$379.99
31,laptop,https://www.amazon.com/Windows-Laptop-Computer-Expandable-802-11AC/dp/B08HYFM21Q/ref=sr_1_20?dchild=1&keywords=laptop&qid=1614762684&sr=8-20,,B08HYFM21Q,$279.00
32,laptop,https://www.amazon.com/New-Microsoft-Surface-Laptop-Touch-Screen/dp/B081SJ8HPS/ref=sr_1_21?dchild=1&keywords=laptop&qid=1614762684&sr=8-21,,B081SJ8HPS,
33,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01779932JF2ECBSGM6ZG&url=%2FAcer-A515-55-56VK-i5-1035G1-Fingerprint-Keyboard%2Fdp%2FB087RTV311%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762684%26sr%3D8-22-spons%26psc%3D1&qualifier=1614762685&id=5335132804061669&widgetName=sp_mtf,,B087RTV311,$549.99
34,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03228431WSOEJJLC5XFT&url=%2FWinnovo-N140-Celeron-Processor-Display%2Fdp%2FB08KXKMTCB%2Fref%3Dsr_1_23_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762684%26sr%3D8-23-spons%26psc%3D1&qualifier=1614762685&id=5335132804061669&widgetName=sp_mtf,,B08KXKMTCB,$299.00
35,laptop,https://www.amazon.com/MSI-GP66-Leopard-10UG-217-i7-10870H/dp/B08SVWV3WP/ref=sr_1_24?dchild=1&keywords=laptop&qid=1614762684&sr=8-24,,B08SVWV3WP,"$1,899.00"
36,laptop,https://www.amazon.com/Lenovo-IdeaPad-Processor-Graphics-81W0003QUS/dp/B0862269YP/ref=sr_1_25?dchild=1&keywords=laptop&qid=1614762684&sr=8-25,,B0862269YP,$505.00
37,laptop,https://www.amazon.com/ASUS-IPS-Type-i7-9750H-Processor-FX505GT-AB73/dp/B08KH2Q1FG/ref=sr_1_26?dchild=1&keywords=laptop&qid=1614762684&sr=8-26,,B08KH2Q1FG,$849.00
38,laptop,https://www.amazon.com/HP-Storage-Touchscreen-Microsoft-14-fq0050nr/dp/B08CM6Q55C/ref=sr_1_27?dchild=1&keywords=laptop&qid=1614762684&sr=8-27,,B08CM6Q55C,$339.00
39,laptop,https://www.amazon.com/Acer-i5-1035G1-Quad-Core-Processor-Ethernet/dp/B08K3NGK2Z/ref=sr_1_28?dchild=1&keywords=laptop&qid=1614762684&sr=8-28,,B08K3NGK2Z,$518.00
40,laptop,https://www.amazon.com/Dell-Inspiron-Notebook-i5-1035G1-Bluetooth/dp/B082MSPDL8/ref=sr_1_29?dchild=1&keywords=laptop&qid=1614762684&sr=8-29,,B082MSPDL8,$805.00
41,laptop,https://www.amazon.com/HP-Touchscreen-i3-1005G1-Bluetooth-15-dy1731ms/dp/B082358X13/ref=sr_1_30?dchild=1&keywords=laptop&qid=1614762684&sr=8-30,,B082358X13,$478.00
42,laptop,https://www.amazon.com/Lenovo-Touchscreen-i7-1165G7-Keyboard-Fingerprint/dp/B08W54YSPW/ref=sr_1_31?dchild=1&keywords=laptop&qid=1614762684&sr=8-31,,B08W54YSPW,$828.00
43,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A036046814GHBML7W76C8&url=%2FCHUWI-Herobook-Pro-Notebook-Lightweight%2Fdp%2FB085XRL3P1%2Fref%3Dsr_1_32_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762684%26sr%3D8-32-spons%26psc%3D1&qualifier=1614762685&id=5335132804061669&widgetName=sp_btf,,B085XRL3P1,$349.00
44,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0122950388XB8ZE5VCZJ&url=%2FiProda-Notebook-19201080-Display-Windows%2Fdp%2FB08N4VG1W2%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762684%26sr%3D8-33-spons%26psc%3D1&qualifier=1614762685&id=5335132804061669&widgetName=sp_btf,,B08N4VG1W2,$388.98
45,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A062809615ZES1IWLUKRC&url=%2FNotebook-Chromebook-Laptop-inches-16GB%2Fdp%2FB08V4TCCR1%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762690%26sr%3D8-33-spons%26psc%3D1&qualifier=1614762690&id=27608538041553&widgetName=sp_atf_next,,B08V4TCCR1,$148.00
46,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A03157002WQ8LT2FA6V60&url=%2FAcer-i7-1165G7-Graphics-Fingerprint-SF314-59-75QC%2Fdp%2FB08JQJ5RKK%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762690%26sr%3D8-34-spons%26psc%3D1&qualifier=1614762690&id=27608538041553&widgetName=sp_atf_next,,B08JQJ5RKK,$770.01
47,laptop,https://www.amazon.com/Tocosy-10-1Inch-Graphics-Computer-Bluetooth/dp/B08MZVJRQF/ref=sr_1_35?dchild=1&keywords=laptop&qid=1614762690&sr=8-35,,B08MZVJRQF,$190.99
48,laptop,https://www.amazon.com/ASUS-VivoBook-i5-1135G7-Thunderbolt-S433EA-DH51/dp/B08KH4BND6/ref=sr_1_36?dchild=1&keywords=laptop&qid=1614762690&sr=8-36,,B08KH4BND6,$699.99
49,laptop,https://www.amazon.com/CHUWI-HeroBook-Pro-Notebook-Lightweight/dp/B08316YSKH/ref=sr_1_37?dchild=1&keywords=laptop&qid=1614762690&sr=8-37,,B08316YSKH,$349.00
50,laptop,https://www.amazon.com/Lenovo-Anti-Glare-i5-1035G1-Processor-Bluetooth/dp/B08MV78VT5/ref=sr_1_33?dchild=1&keywords=laptop&qid=1614762690&sr=8-33,,B08MV78VT5,$633.00
51,laptop,https://www.amazon.com/ASUS-VivoBook-i5-1035G1-Fingerprint-F512JA-AS54/dp/B086QZSLDH/ref=sr_1_34?dchild=1&keywords=laptop&qid=1614762690&sr=8-34,,B086QZSLDH,$699.00
52,laptop,https://www.amazon.com/HP-14-fq0032ms-Business-Touchscreen-Processor/dp/B08QHH5BZR/ref=sr_1_35?dchild=1&keywords=laptop&qid=1614762690&sr=8-35,,B08QHH5BZR,$449.99
53,laptop,https://www.amazon.com/HP-Display-Pentium-Processor-Windows/dp/B08HHT31TS/ref=sr_1_36?dchild=1&keywords=laptop&qid=1614762690&sr=8-36,,B08HHT31TS,
54,laptop,https://www.amazon.com/Windows-Professional-Laptop-Revolutionary-Design/dp/B08L45VTL7/ref=sr_1_37?dchild=1&keywords=laptop&qid=1614762690&sr=8-37,,B08L45VTL7,$274.95
55,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0027952Z7BYLPA5TOHE&url=%2FAcer-Chromebook-Convertible-Bluetooth-CP311-2H-C679%2Fdp%2FB086MBQKH2%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762690%26sr%3D8-38-spons%26psc%3D1&qualifier=1614762690&id=27608538041553&widgetName=sp_mtf,,B086MBQKH2,$267.50
56,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A000562863NMA01WO6HO&url=%2FSamsung-Chromebook-Celeron-Processor-Gigabit%2Fdp%2FB07XL4JHXR%2Fref%3Dsr_1_39_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762690%26sr%3D8-39-spons%26psc%3D1&qualifier=1614762690&id=27608538041553&widgetName=sp_mtf,,B07XL4JHXR,$249.28
57,laptop,https://www.amazon.com/HP-14-Computer-Processor-AllyFlex/dp/B08SBW2T8V/ref=sr_1_40?dchild=1&keywords=laptop&qid=1614762690&sr=8-40,,B08SBW2T8V,$379.00
58,laptop,https://www.amazon.com/Used-Like-New-Chromebook-Processor/dp/B08X6PQ734/ref=sr_1_41?dchild=1&keywords=laptop&qid=1614762690&sr=8-41,,B08X6PQ734,$139.00
59,laptop,https://www.amazon.com/Computer-Celeron-Convertible-Touchscreen-Bluetooth/dp/B08RDNRGTW/ref=sr_1_42?dchild=1&keywords=laptop&qid=1614762690&sr=8-42,,B08RDNRGTW,$329.99
60,laptop,https://www.amazon.com/ASUS-L203NA-DS04-90NB0EZ2-M07470/dp/B081V3HX3L/ref=sr_1_43?dchild=1&keywords=laptop&qid=1614762690&sr=8-43,,B081V3HX3L,$242.00
61,laptop,https://www.amazon.com/MSI-GP66-Leopard-10UH-244-i7-10870H/dp/B08SVXYZVX/ref=sr_1_44?dchild=1&keywords=laptop&qid=1614762690&sr=8-44,,B08SVXYZVX,"$2,499.00"
62,laptop,https://www.amazon.com/Display-Processor-Computer-Backlit-Keyboard/dp/B08LV5YSHL/ref=sr_1_45?dchild=1&keywords=laptop&qid=1614762690&sr=8-45,,B08LV5YSHL,$369.99
63,laptop,https://www.amazon.com/Hyundai-Thinnote-Celeron-Storage-Expandable/dp/B08MQWNGML/ref=sr_1_46?dchild=1&keywords=laptop&qid=1614762690&sr=8-46,,B08MQWNGML,
64,laptop,https://www.amazon.com/HP-Touchscreen-Laptop-i7-1065G7-Windows/dp/B08FC1QZR4/ref=sr_1_47?dchild=1&keywords=laptop&qid=1614762690&sr=8-47,,B08FC1QZR4,"$1,055.00"
65,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A002698632272RDC0H3FS&url=%2FCN6Q14-Screen-Windows-Laptop-Crystal%2Fdp%2FB08C49QHDM%2Fref%3Dsr_1_48_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762690%26sr%3D8-48-spons%26psc%3D1%26smid%3DA2EXNLZONZIJPG&qualifier=1614762690&id=27608538041553&widgetName=sp_btf,,B08C49QHDM,$319.99
66,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A033209513EGEL82N17BJ&url=%2FCHUWI-CoreBook-Processor-Keyboard-Lightweight%2Fdp%2FB08KZRZ63G%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762690%26sr%3D8-49-spons%26psc%3D1&qualifier=1614762690&id=27608538041553&widgetName=sp_btf,,B08KZRZ63G,$499.00
67,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A009706330GTIKLDWJZ0J&url=%2FLaptop-Windows-Computers-X1-Display%2Fdp%2FB08DLV3B3K%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762696%26sr%3D8-49-spons%26psc%3D1&qualifier=1614762696&id=4802570998330899&widgetName=sp_atf_next,,B08DLV3B3K,$304.00
68,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04793283KZPO5Z36GRQD&url=%2FUltra-Thin-Processor-High-spec-Performance-Including%2Fdp%2FB08GQR6CF8%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762696%26sr%3D8-50-spons%26psc%3D1%26smid%3DAL3HCYHRFJX3T&qualifier=1614762696&id=4802570998330899&widgetName=sp_atf_next,,B08GQR6CF8,$199.99
69,laptop,https://www.amazon.com/Asus-Q550LF-BBI7T07-4500U-8GB-1TB-TOUCH/dp/B00GDHUZYK/ref=sr_1_51?dchild=1&keywords=laptop&qid=1614762696&sr=8-51,,B00GDHUZYK,
70,laptop,https://www.amazon.com/HP-Pavilion-Micro-EDGE-Processor-15-dk0010nr/dp/B07RX2XXPR/ref=sr_1_52?dchild=1&keywords=laptop&qid=1614762696&sr=8-52,,B07RX2XXPR,$666.66
71,laptop,https://www.amazon.com/Dell-Inspiron-Computer-Quad-Core-Bluetooth/dp/B07XNXMVHQ/ref=sr_1_53?dchild=1&keywords=laptop&qid=1614762696&sr=8-53,,B07XNXMVHQ,$756.99
72,laptop,https://www.amazon.com/ASUS-Premium-i7-9750H-GeForce-Keyboard/dp/B07Z7PM4G7/ref=sr_1_49?dchild=1&keywords=laptop&qid=1614762696&sr=8-49,,B07Z7PM4G7,"$1,034.18"
73,laptop,https://www.amazon.com/HP-Touchscreen-Computer-i5-1035G1-Bluetooth/dp/B08RHZ7V5J/ref=sr_1_50?dchild=1&keywords=laptop&qid=1614762696&sr=8-50,,B08RHZ7V5J,$729.99
74,laptop,https://www.amazon.com/LG-Gram-Thin-Light-Laptop/dp/B08SW1LTST/ref=sr_1_51?dchild=1&keywords=laptop&qid=1614762696&sr=8-51,,B08SW1LTST,"$1,799.99"
75,laptop,https://www.amazon.com/HP-Computer-Quad-Core-802-11ac-Bluetooth/dp/B082NZX92C/ref=sr_1_52?dchild=1&keywords=laptop&qid=1614762696&sr=8-52,,B082NZX92C,$699.00
76,laptop,https://www.amazon.com/HP-Non-Touch-i5-1035G1-Backlit-Keyboard/dp/B08HCM9RRN/ref=sr_1_53?dchild=1&keywords=laptop&qid=1614762696&sr=8-53,,B08HCM9RRN,$707.99
77,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0124392ORHZIBQUG7DP&url=%2FComputer-Windows-with13-3-Display-Keyboard%2Fdp%2FB0816HBV9B%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762696%26sr%3D8-54-spons%26psc%3D1&qualifier=1614762696&id=4802570998330899&widgetName=sp_mtf,,B0816HBV9B,$269.99
78,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0362014H5V10DG7YW6X&url=%2FACEPC-14-inch-Computer-Notebook-Bluetooth%2Fdp%2FB08KF3XVNH%2Fref%3Dsr_1_55_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762696%26sr%3D8-55-spons%26psc%3D1%26smid%3DA2JATFWVC4Y3MJ&qualifier=1614762696&id=4802570998330899&widgetName=sp_mtf,,B08KF3XVNH,$349.90
79,laptop,https://www.amazon.com/Microsoft-Surface-Laptop-Go-Touchscreen/dp/B08GZJM87M/ref=sr_1_56?dchild=1&keywords=laptop&qid=1614762696&sr=8-56,,B08GZJM87M,
80,laptop,https://www.amazon.com/Lenovo-IdeaPad-Bluetooth-Fingerprint-Accessory/dp/B08GRZJ65R/ref=sr_1_57?dchild=1&keywords=laptop&qid=1614762696&sr=8-57,,B08GRZJ65R,$699.00
81,laptop,https://www.amazon.com/R9-Display-Celeron-Processor-Keyboard/dp/B08LYWFFJB/ref=sr_1_58?dchild=1&keywords=laptop&qid=1614762696&sr=8-58,,B08LYWFFJB,$369.99
82,laptop,https://www.amazon.com/Goldengulf-Windows-Computer-Netbook-Netflix/dp/B08BJ3B835/ref=sr_1_59?dchild=1&keywords=laptop&qid=1614762696&sr=8-59,,B08BJ3B835,$218.86
83,laptop,https://www.amazon.com/Dell-i9-10885H-GeForce-Windows-17-30-99/dp/B08DWDL357/ref=sr_1_60?dchild=1&keywords=laptop&qid=1614762696&sr=8-60,,B08DWDL357,"$3,019.98"
84,laptop,https://www.amazon.com/HP-Touchscreen-i7-1065G7-Quad-Core-Processor/dp/B08HQTQ6G4/ref=sr_1_61?dchild=1&keywords=laptop&qid=1614762696&sr=8-61,,B08HQTQ6G4,
85,laptop,https://www.amazon.com/HP-14-Performance-Wireless-AC-Bluetooth/dp/B087N5LKNL/ref=sr_1_62?dchild=1&keywords=laptop&qid=1614762696&sr=8-62,,B087N5LKNL,$349.00
86,laptop,https://www.amazon.com/HP-Dual-Core-Processor-Graphics-Accessories/dp/B08QMCS5PN/ref=sr_1_63?dchild=1&keywords=laptop&qid=1614762696&sr=8-63,,B08QMCS5PN,$409.00
87,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A02017441EP8AO5N0TT5E&url=%2FCHUWI-GemiBook-Pro-Keyboard-Lightweight%2Fdp%2FB08HCFKCSC%2Fref%3Dsr_1_64_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762696%26sr%3D8-64-spons%26psc%3D1&qualifier=1614762696&id=4802570998330899&widgetName=sp_btf,,B08HCFKCSC,$399.00
88,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A06070622V1H454Z3Q9YX&url=%2FJumper-Ebook-X3-Computers-Personal%2Fdp%2FB08HRZMQJR%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762696%26sr%3D8-65-spons%26psc%3D1&qualifier=1614762696&id=4802570998330899&widgetName=sp_btf,,B08HRZMQJR,$269.99
89,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0602992HQ7ZD6YO6AV7&url=%2FXIDU-Touchscreen-2560x1440-Keyboard-Fingerprint%2Fdp%2FB08P4CGZYK%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762702%26sr%3D8-65-spons%26psc%3D1&qualifier=1614762702&id=3702521701769781&widgetName=sp_atf_next,,B08P4CGZYK,$429.99
90,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A06756941RRHUPDC4GE13&url=%2FHigh-Performance-Ultra-Thin-Entertainment-pre-Installed-Professional%2Fdp%2FB07M7YP3CD%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762702%26sr%3D8-66-spons%26psc%3D1%26smid%3DA39BEQ054N9DW5&qualifier=1614762702&id=3702521701769781&widgetName=sp_atf_next,,B07M7YP3CD,$199.99
91,laptop,https://www.amazon.com/ASUS-Ultra-Slim-i7-1165G7-Thunderbolt-UX435EG-XH74/dp/B08KH3Z5WW/ref=sr_1_67?dchild=1&keywords=laptop&qid=1614762702&sr=8-67,,B08KH3Z5WW,"$1,198.00"
92,laptop,https://www.amazon.com/Microsoft-Surface-Laptop-Intel-256GB/dp/B07HZ886KZ/ref=sr_1_68?dchild=1&keywords=laptop&qid=1614762702&sr=8-68,,B07HZ886KZ,"$1,149.99"
93,laptop,https://www.amazon.com/CN6Q14-Screen-Windows-Laptop-Online/dp/B08C4XTTB6/ref=sr_1_69?dchild=1&keywords=laptop&qid=1614762702&sr=8-69,,B08C4XTTB6,$299.99
94,laptop,https://www.amazon.com/VUCATIMES-Laptop-Computer-14-inch-Windows-10/dp/B08QVK9DT6/ref=sr_1_65?dchild=1&keywords=laptop&qid=1614762702&sr=8-65,,B08QVK9DT6,$249.00
95,laptop,https://www.amazon.com/Acer-i7-1165G7-Graphics-Antimicrobial-SF514-55TA-74EC/dp/B08JQKMFFB/ref=sr_1_66?dchild=1&keywords=laptop&qid=1614762702&sr=8-66,,B08JQKMFFB,"$1,290.00"
96,laptop,https://www.amazon.com/HP-Laptop-Intel-i5-1035G1-Windows/dp/B08BJCP6T3/ref=sr_1_67?dchild=1&keywords=laptop&qid=1614762702&sr=8-67,,B08BJCP6T3,$598.99
97,laptop,https://www.amazon.com/HP-Chromebook-x360-14a-Laptop/dp/B08J4FGPRZ/ref=sr_1_68?dchild=1&keywords=laptop&qid=1614762702&sr=8-68,,B08J4FGPRZ,$356.00
98,laptop,https://www.amazon.com/Lenovo-ThinkPad-E15-1920x1080-Fingerprint/dp/B086MMVFBK/ref=sr_1_69?dchild=1&keywords=laptop&qid=1614762702&sr=8-69,,B086MMVFBK,"$1,349.99"
99,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02732273GCHLED0MVYTG&url=%2FX3-Computers-Supports-Expansion-Office%2Fdp%2FB08K8PFJ9C%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762702%26sr%3D8-70-spons%26psc%3D1&qualifier=1614762702&id=3702521701769781&widgetName=sp_mtf,,B08K8PFJ9C,$269.99
100,laptop,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08251753YX8ZJ7D4UUY&url=%2F15-6-inch-Luminous-high-Performance-Continuous-Windows10%2Fdp%2FB07SQ6H4WR%2Fref%3Dsr_1_71_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1614762702%26sr%3D8-71-spons%26psc%3D1%26smid%3DA39BEQ054N9DW5&qualifier=1614762702&id=3702521701769781&widgetName=sp_mtf,,B07SQ6H4WR,$429.66
101,laptop,https://www.amazon.com/HP-Touchscreen-i7-1065G7-Quad-Core-Accessories/dp/B08P6K3BV9/ref=sr_1_72?dchild=1&keywords=laptop&qid=1614762702&sr=8-72,,B08P6K3BV9,
1,Shirts,https://www.amazon.com/Gildan-Mens-T-Shirt-Assortment-Large/dp/B0787P86ZZ/ref=sr_1_1?dchild=1&keywords=Shirts&qid=1614762713&sr=8-1,Gildan Men's Crew T-Shirt Multipack,B0787P86ZZ,$15.97
2,Shirts,https://www.amazon.com/Dri-Fit-Training-Athletic-Essentials-Undershirt/dp/B08287RJRP/ref=sr_1_2?dchild=1&keywords=Shirts&qid=1614762713&sr=8-2,5 Pack: Men’s Dry-Fit Moisture Wicking Active Athletic Performance Crew T-Shirt,B08287RJRP,$29.99
3,Shirts,https://www.amazon.com/Gildan-Cotton-Sleeve-T-Shirt-2-Pack/dp/B07682QRP2/ref=sr_1_3?dchild=1&keywords=Shirts&qid=1614762713&sr=8-3,"Gildan Men's Ultra Cotton Long Sleeve T-Shirt, Style G2400, 2-Pack",B07682QRP2,$11.99
4,Shirts,https://www.amazon.com/Under-Armour-Sleeve-T-Shirt-Graphite/dp/B0785VXRX2/ref=sr_1_4?dchild=1&keywords=Shirts&qid=1614762713&sr=8-4,Under Armour Men's Tech 2.0 Short Sleeve T-Shirt,B0785VXRX2,$19.99
5,Shirts,https://www.amazon.com/Legendary-Whitetails-Flannels-Shale-Medium/dp/B012XWYD3W/ref=sr_1_5?dchild=1&keywords=Shirts&qid=1614762713&sr=8-5,Legendary Whitetails Men's Buck Camp Flannel Shirt,B012XWYD3W,$29.99
6,Shirts,https://www.amazon.com/Hanes-Sleeve-T-Shirt-X-Large-Graphite/dp/B00KBZT29O/ref=sr_1_6?dchild=1&keywords=Shirts&qid=1614762713&sr=8-6,Hanes Men's Long Sleeve Cool Dri T-Shirt UPF 50+ (Pack of 2),B00KBZT29O,$18.00
7,Shirts,https://www.amazon.com/Hanes-Long-Sleeve-Beefy-Henley-Shirt/dp/B01B3GMSIQ/ref=sr_1_7?dchild=1&keywords=Shirts&qid=1614762713&sr=8-7,Hanes Men's Long Sleeve Beefy Henley Shirt,B01B3GMSIQ,$9.97
8,Shirts,https://www.amazon.com/Champion-Classic-Jersey-Script-T-Shirt/dp/B07DJBKRZ1/ref=sr_1_8?dchild=1&keywords=Shirts&qid=1614762713&sr=8-8,Champion Men's Classic Jersey Script T-Shirt,B07DJBKRZ1,
